LOADCOMMANDID,ISSUEDATE,DATEOFSERVICE,UPDATETIME,ISPRIMARY,SERVICEPDSTART,PENDESCALATIONFORBULK,ID,DEDUCTIONTYPE,PAYTODENORM,CREATEUSERID,PAYTO,MAILINGADDRESSID,RECURRINGCHECKID,BEANVERSION,RETIRED,BANKACCOUNTTYPE,CHECKINSTRUCTIONS,UPDATEUSERID,INVOICENUMBER,BULKINVOICEITEMINFOID,ACCOUNTNAME,MEMO,PORTIONID,CHECKTYPE,MAILTOADDRESS,PUBLICID,ENTEREDTIME,BANKNAME,CREATETIME,CHECKNUMBER,SERVICEPDEND,BANKROUTINGNUMBER,DELIVERYMETHOD,CLAIMID,GROUPID,SCHEDULEDSENDDATE,REPORTABLEAMOUNT,PAYMENTMETHOD,ARCHIVEPARTITION,CHECKBATCHING,BANKACCOUNT,MAILTO,STATUS,COMMENTS,CHECKSETID,REPORTABILITY,BANKACCOUNTNUMBER,CLAIMCONTACTID
,,,2018-09-07 08:36:04.944,,,0,6906,,Justin Treadeu,3,Justin Treadeu,20115,,2,0,,,2,,,,Claim AA02254,,1,,cc:6906,2018-09-07 08:35:42.099,,2018-09-07 08:35:42.099,,,,10003,11430,,2018-09-07 00:00:00.000,500.0,2,,10001,,Justin Treadeu,14,,8114,1,,16919.0
,,,2018-09-07 11:34:18.441,,,0,7001,,Thomas Murrey,3,Thomas Murrey,20259,,1,0,,,2,,,,Claim AA02257,,1,,cc:7001,2018-09-07 11:32:21.805,,2018-09-07 11:32:21.805,,,,10003,11434,,2018-09-07 00:00:00.000,3500.0,2,,10001,,Thomas Murrey,14,,8207,1,,16892.0
,,2016-11-02 00:00:00.000,2018-04-25 06:35:01.430,,,1,2411,,Corvel Corporation,2,Corvel Corporation,6165,,1,0,,,2,,42.0,,17020949411,,1,,cc:2411,2018-04-24 19:59:18.579,,2018-04-24 19:59:18.579,,,,10003,3601,,2018-04-11 00:00:00.000,3.7600000000000002,2,,10002,,Corvel Corporation,14,,3016,2,,
,,,2018-05-01 13:09:47.676,,,0,2501,,Allan Haight,3,Allan Haight,6594,,1,0,,,2,,,,Claim AA00505,,1,,cc:2501,2018-05-01 13:09:00.891,,2018-05-01 13:09:00.891,,,,10003,5259,,2018-05-01 00:00:00.000,1500.0,2,,10001,,Allan Haight,14,,3103,1,,5845.0
,,,2018-05-01 13:09:47.945,,,0,2502,,Allan Haight,3,Allan Haight,6595,,1,0,,,2,,,,Claim AA00505,,1,,cc:2502,2018-05-01 13:09:36.017,,2018-05-01 13:09:36.017,,,,10003,5259,,2018-05-01 00:00:00.000,600.0,2,,10001,,Allan Haight,14,,3104,1,,5845.0
,,,2018-05-01 13:19:07.296,,,0,2503,,Allan Haight,3,Allan Haight,6599,,2,0,,,3,,,,Claim AA00506,,1,,cc:2503,2018-05-01 13:18:06.929,,2018-05-01 13:18:06.929,,,,10003,5260,,2018-05-01 00:00:00.000,2700.0,2,,10001,,Allan Haight,10,,3107,1,,5849.0
,,,2018-05-01 13:19:07.296,,,0,2504,,Allan Haight,3,Allan Haight,6600,,0,0,,,3,,,,Claim AA00506,,1,,cc:2504,2018-05-01 13:18:06.929,,2018-05-01 13:19:07.296,,,,10003,5259,,2018-05-01 00:00:00.000,2700.0,2,,10001,,Allan Haight,14,wrong reserve line,3108,1,,5845.0
,,,2018-05-02 17:59:48.174,,,0,2505,,TIM HUMPAL,3,TIM HUMPAL,6876,,1,0,,,2,,,,Claim AA00551,,1,,cc:2505,2018-05-02 17:59:36.258,,2018-05-02 17:59:36.258,,,,10003,5316,,2018-05-02 00:00:00.000,400.0,2,,10001,,TIM HUMPAL,14,,3110,1,,6076.0
,,,2018-05-10 15:00:00.298,,,0,2601,,Test Test,3,Test Test,7774,,1,0,,,2,,,,Claim AA00115,,1,,cc:2601,2018-05-10 14:47:06.291,,2018-05-10 14:47:06.291,,,,10003,1408,,2018-05-10 00:00:00.000,100.0,2,,10001,,Test Test,14,,3301,1,,1519.0
,,,2018-05-10 15:00:00.786,,,0,2602,,Test Test,3,Test Test,7779,,1,0,,,2,,,,Claim AA00708,,1,,cc:2602,2018-05-10 14:57:35.800,,2018-05-10 14:57:35.800,,,,10003,5745,,2018-05-10 00:00:00.000,1000.0,2,,10001,,Test Test,14,,3303,1,,7039.0
,,,2018-05-15 09:58:48.963,,,0,2701,,Pam*** Bead***,3,Pam*** Bead***,8025,,1,0,,,2,,,,Claim AA00771,,1,,cc:2701,2018-05-15 09:58:32.308,,2018-05-15 09:58:32.308,,,,10003,5865,,2018-05-15 00:00:00.000,3000.0,2,,10001,,Pam*** Bead***,14,,3410,1,,7390.0
,,,2018-05-15 11:00:00.293,,,0,2702,,Pam*** Bead***,3,Pam*** Bead***,8030,,1,0,,,2,,,,Claim AA00772,,1,,cc:2702,2018-05-15 10:46:12.934,,2018-05-15 10:46:12.934,,,,10003,5866,,2018-05-15 00:00:00.000,3500.0,2,,10001,,Pam*** Bead***,14,,3412,1,,7393.0
,,,2018-05-15 13:00:00.369,,,0,2703,,Pam*** Bead***,3,Pam*** Bead***,8035,,1,0,,,2,,,,Claim AA00773,,1,,cc:2703,2018-05-15 12:45:14.730,,2018-05-15 12:45:14.730,,,,10003,5867,,2018-05-15 00:00:00.000,3600.0,2,,10001,,Pam*** Bead***,14,,3414,1,,7396.0
,,,2018-05-21 00:00:00.490,,,0,2801,,Pam*** Bead***,3,Pam*** Bead***,8606,,1,0,,,2,,,,Claim AA00859,,1,,cc:2801,2018-05-19 14:33:46.149,,2018-05-19 14:33:46.149,,,,10003,6101,,2018-05-19 00:00:00.000,3000.0,2,,10001,,Pam*** Bead***,14,,3602,1,,7903.0
,,,2018-05-21 00:00:01.160,,,0,2802,,Pam*** Bead***,3,Pam*** Bead***,8612,,1,0,,,2,,,,Claim AA00860,,1,,cc:2802,2018-05-19 15:25:26.358,,2018-05-19 15:25:26.358,,,,10003,6102,,2018-05-19 00:00:00.000,8000.0,2,,10001,,Pam*** Bead***,14,,3604,1,,7906.0
,,,2018-06-12 16:30:00.605,,,0,2901,,Injured Party,3,Injured Party,9054,,1,0,,,2,,,,Claim AA00916,,1,,cc:2901,2018-06-12 16:11:59.773,,2018-06-12 16:11:59.773,,,,10003,6309,,2018-06-12 00:00:00.000,123.0,2,,10001,,Injured Party,14,,3705,1,,8228.0
,,,2018-06-12 16:30:00.846,,,0,2902,,I am John,3,I am John,9066,,1,0,,,2,,,,Claim AA00919,,1,,cc:2902,2018-06-12 16:28:08.533,,2018-06-12 16:28:08.533,,,,10003,6312,,2018-06-12 00:00:00.000,250.1,2,,10001,,I am John,14,,3707,1,,8242.0
,,,2018-06-13 00:00:00.320,,,0,2903,,John Smith,3,John Smith,9097,,1,0,,,2,,,,Claim AA00922,,1,,cc:2903,2018-06-12 19:34:36.597,,2018-06-12 19:34:36.597,,,,10003,6318,,2018-06-13 00:00:00.000,123.43,2,,10001,,John Smith,14,,3710,1,,8253.0
,,,2018-06-14 04:31:17.398,,,0,3001,,John M Mac-Holder,3,John M Mac-Holder,9365,,1,3001,,,3,,,,Claim AA00958,,1,,cc:3001,2018-06-14 04:30:48.125,,2018-06-14 04:30:48.125,,,,10003,6412,,2018-06-14 00:00:00.000,123.99000000000001,2,,10001,,John M Mac-Holder,1,,3802,1,,8441.0
,,,2018-06-14 05:00:00.504,,,0,3002,,John M Mac-Holder,3,John M Mac-Holder,9366,,1,0,,,2,,,,Claim AA00958,,1,,cc:3002,2018-06-14 04:32:02.276,,2018-06-14 04:32:02.276,,,,10003,6412,,2018-06-14 00:00:00.000,23.78,2,,10001,,John M Mac-Holder,14,,3803,1,,8441.0
,,,2018-06-14 05:30:00.463,,,0,3003,,John Smith,3,John Smith,9379,,1,0,,,2,,,,Claim AA00960,,1,,cc:3003,2018-06-14 05:18:43.968,,2018-06-14 05:18:43.968,,,,10003,6413,,2018-06-14 00:00:00.000,501.09000000000003,2,,10001,,John Smith,14,,3805,1,,8448.0
,,,2018-06-14 05:30:00.712,,,0,3004,,Tom Smith,3,Tom Smith,9380,,1,0,,,2,,,,Claim AA00960,,1,,cc:3004,2018-06-14 05:19:36.630,,2018-06-14 05:19:36.630,,,,10003,6413,,2018-06-14 00:00:00.000,234.0,2,,10001,,Tom Smith,14,,3807,1,,
,,,2018-06-14 12:30:00.426,,,0,3005,,TIM HUMPAL,3,TIM HUMPAL,9447,,1,0,,,2,,,,Claim AA00966,,1,,cc:3005,2018-06-14 12:27:28.120,,2018-06-14 12:27:28.120,,,,10003,6424,,2018-06-14 00:00:00.000,20.0,2,,10001,,TIM HUMPAL,14,,3811,1,,
,,,2018-06-14 12:45:38.576,,,0,3006,,Tom bryns,3,Tom bryns,9448,,1,0,,,3,,,,Claim AA00969,,1,,cc:3006,2018-06-14 12:43:33.180,,2018-06-14 12:43:33.180,,,,10003,6427,,2018-06-14 00:00:00.000,100.0,2,,10001,,Tom bryns,14,,3815,1,,8489.0
,,,2018-06-14 12:45:38.576,,,0,3007,,Tom bryns,3,Tom bryns,9453,,1,0,,,3,,,,Claim AA00969,,1,,cc:3007,2018-06-14 12:44:25.711,,2018-06-14 12:44:25.711,,,,10003,6427,,2018-06-14 00:00:00.000,100.0,2,,10001,,Tom bryns,14,,3816,1,,8489.0
,,,2018-06-18 07:43:13.593,,,0,3101,,RONALD PEACH,3,RONALD PEACH,9672,,1,0,,,2,,,,Claim AA00992,,1,,cc:3101,2018-06-18 07:35:57.429,,2018-06-18 07:35:57.429,,,,10003,6513,,2018-06-18 00:00:00.000,1000.0,2,,10001,,RONALD PEACH,14,,3902,1,,
,,,2018-06-18 07:43:14.035,,,0,3102,,TestAZ Dwelling,3,TestAZ Dwelling,9673,,1,0,,,2,,,,Claim AA00988,,1,,cc:3102,2018-06-18 07:41:47.929,,2018-06-18 07:41:47.929,,,,10003,6508,,2018-06-18 00:00:00.000,200.0,2,,10001,,TestAZ Dwelling,14,,3904,1,,8626.0
,,,2018-06-18 13:00:01.104,,,0,3103,,Jessica Pearson,3,Jessica Pearson,9679,,1,0,,,2,,,,Claim AA00985,,1,,cc:3103,2018-06-18 12:32:31.988,,2018-06-18 12:32:31.988,,,,10003,6505,,2018-06-18 00:00:00.000,5000.0,2,,10001,,Jessica Pearson,14,,3906,1,,8620.0
,,,2018-06-18 13:00:01.435,,,0,3104,,Jessica Pearson,3,Jessica Pearson,9680,,1,0,,,2,,,,Claim AA00985,,1,,cc:3104,2018-06-18 12:35:46.474,,2018-06-18 12:35:46.474,,,,10003,6505,,2018-06-18 00:00:00.000,5000.0,2,,10001,,Jessica Pearson,14,,3909,1,,8620.0
,,,2018-06-18 13:00:01.656,,,0,3105,,Jessica Pearson,3,Jessica Pearson,9681,,1,0,,,2,,,,Claim AA00985,,1,,cc:3105,2018-06-18 12:36:13.872,,2018-06-18 12:36:13.872,,,,10003,6505,,2018-06-18 00:00:00.000,2500.0,2,,10001,,Jessica Pearson,14,,3910,1,,8620.0
,,,2018-06-18 12:53:38.664,,,0,3106,,KELLY NICHOLAS,3,KELLY NICHOLAS,9691,,1,0,,,3,,,,Claim AA00990,,1,,cc:3106,2018-06-18 12:51:46.949,,2018-06-18 12:51:46.949,,,,10003,6511,,2018-06-18 00:00:00.000,250.0,2,,10001,,KELLY NICHOLAS,14,,3917,1,,8633.0
,,,2018-06-18 12:53:43.510,,,0,3107,,KELLY NICHOLAS,3,KELLY NICHOLAS,9692,,1,0,,,3,,,,Claim AA00990,,1,,cc:3107,2018-06-18 12:52:04.821,,2018-06-18 12:52:04.821,,,,10003,6511,,2018-06-18 00:00:00.000,250.0,2,,10001,,KELLY NICHOLAS,14,,3918,1,,8633.0
,,,2018-06-18 12:53:48.597,,,0,3108,,KELLY NICHOLAS,3,KELLY NICHOLAS,9693,,1,0,,,3,,,,Claim AA00990,,1,,cc:3108,2018-06-18 12:52:21.179,,2018-06-18 12:52:21.179,,,,10003,6511,,2018-06-18 00:00:00.000,250.0,2,,10001,,KELLY NICHOLAS,14,,3919,1,,8633.0
,,,2018-06-18 12:53:52.814,,,0,3109,,KELLY NICHOLAS,3,KELLY NICHOLAS,9694,,1,0,,,3,,,,Claim AA00990,,1,,cc:3109,2018-06-18 12:52:40.499,,2018-06-18 12:52:40.499,,,,10003,6511,,2018-06-18 00:00:00.000,250.0,2,,10001,,KELLY NICHOLAS,14,,3920,1,,8633.0
,,,2018-06-18 15:25:49.421,,,0,3110,,Test Mc-Paul,3,Test Mc-Paul,9765,,1,3110,,,3,,,,Claim AA01003,,1,,cc:3110,2018-06-18 15:08:42.158,,2018-06-18 15:08:42.158,,,,10003,6528,,2018-06-18 00:00:00.000,100.0,2,,10001,,Test Mc-Paul,1,,3929,1,,8689.0
,,,2018-06-18 20:58:41.460,,,0,3111,,BETH AMBRISCO,3,BETH AMBRISCO,9850,,1,0,,,2,,,,Claim AA00991,,1,,cc:3111,2018-06-18 20:58:24.946,,2018-06-18 20:58:24.946,,,,10003,6512,,2018-06-18 00:00:00.000,5.0,2,,10001,,BETH AMBRISCO,14,,3931,1,,8713.0
,,,2018-06-19 14:00:00.812,,,0,3201,,John Smith,3,John Smith,10021,,1,0,,,2,,,,Claim AA01027,,1,,cc:3201,2018-06-19 13:44:19.856,,2018-06-19 13:44:19.856,,,,10003,6701,,2018-06-19 00:00:00.000,5000.0,2,,10001,,John Smith,14,,4002,1,,8903.0
,,,2018-06-19 14:00:01.382,,,0,3202,,John Smith,3,John Smith,10030,,1,0,,,2,,,,Claim AA01027,,1,,cc:3202,2018-06-19 13:54:02.278,,2018-06-19 13:54:02.278,,,,10003,6701,,2018-06-19 00:00:00.000,10000.0,2,,10001,,John Smith,14,,4004,1,,8903.0
,,,2018-06-21 12:13:05.354,,,0,3401,,KELLY NICHOLAS,3,KELLY NICHOLAS,10236,,2,0,,,3,,,,Claim AA01053,,1,,cc:3401,2018-06-21 12:07:55.547,,2018-06-21 12:07:55.547,,,,10003,6901,,2018-06-21 00:00:00.000,100.0,2,,10001,,KELLY NICHOLAS,14,,4202,1,,9124.0
